date,home_team,away_team,neutral,tournament,t_weight,elo_home,elo_away,elo_diff,elo_win_prob_h,elo_win_prob_a,diff_pts5,diff_pts10,diff_wpts5,diff_gf5,diff_ga5,h2h_wwin_rate_a,h2h_wwin_rate_b,h2h_wdraw_rate,h2h_gf_a,h2h_ga_a,h2h_n_matches,h_world_ranking,h_participations,h_elo_rating,h_elo_rank_wc,h_ea_overall,h_ea_attack,h_ea_midfield,h_ea_defense,h_ea_atk_def_ratio,h_ea_balance,h_squad_value_m,h_log_squad_value,h_rank_score,h_wc_exp,a_world_ranking,a_participations,a_elo_rating,a_elo_rank_wc,a_ea_overall,a_ea_attack,a_ea_midfield,a_ea_defense,a_ea_atk_def_ratio,a_ea_balance,a_squad_value_m,a_log_squad_value,a_rank_score,a_wc_exp,diff_ea_overall,diff_ea_attack,diff_ea_midfield,diff_ea_defense,diff_squad_value_m,diff_rank_score,diff_wc_exp,a_gf5,a_ga5,a_pts5,a_wpts5,a_gf10,a_ga10,a_pts10,a_wpts10,h_gf5,h_ga5,h_pts5,h_wpts5,h_gf10,h_ga10,h_pts10,h_wpts10,outcome,home_goals,away_goals,goal_diff,total_goals
2022-12-06,Morocco,Spain,True,FIFA World Cup,1.0,1850.1,1946.3,-96.20000000000005,0.3649897858396901,0.6350102141603099,-0.09999999999999998,-0.050000000000000044,0.07757885763000838,-0.8,0.0,0.4355388000646097,0.4355388000646097,0.34669179990308546,0.4167652403975476,0.4167652403975476,2,8,6,1756.21,8,80.56,78.97,78.23,82.18,0.9609394013141883,2.0997698286558326,310,5.739792912179234,0.125,1.9459101490553132,2,16,1876.4,2,84.31,84.06,85.96,81.55,1.030778663396689,2.2120201927951126,920,6.825460036255307,0.5,2.833213344056216,-3.75,-5.090000000000003,-7.72999999999999,0.6300000000000097,-610,-0.375,-0.8873031950009029,1.6,0.8,0.7,0.6470588235294119,1.4,0.9,0.65,0.638888888888889,0.8,0.8,0.6,0.7246376811594203,1.3,1.0,0.6,0.6677631578947368,D,0,0,0,0
2022-12-06,Portugal,Switzerland,True,FIFA World Cup,1.0,1967.7,1875.8,91.90000000000009,0.6292542627734231,0.3707457372265769,0.0,0.35,-0.01888276947285583,0.8,-0.19999999999999996,0.5579077984239905,0.44209220157600937,0.18380400281790651,3.411742316901568,0.7203109631120395,4,5,8,1763.83,5,83.74,82.45,86.12,82.24,1.0025535019455254,2.182025053323941,850,6.7464121285733745,0.2,2.1972245773362196,19,12,1650.75,18,79.03,79.12,77.93,79.65,0.9933458882611425,0.8808518604169482,280,5.638354669333745,0.05263157894736842,2.5649493574615367,4.709999999999994,3.3299999999999983,8.189999999999998,2.589999999999989,570,0.1473684210526316,-0.3677247801253172,1.0,1.0,0.6,0.6774193548387096,1.1,1.7,0.4,0.4538461538461539,1.8,0.8,0.6,0.6585365853658538,2.2,0.6,0.75,0.7666666666666667,H,6,1,5,7
2022-12-09,Croatia,Brazil,True,FIFA World Cup,1.0,1876.2,2100.8,-224.60000000000014,0.21536210173005402,0.784637898269946,-0.19999999999999996,-0.25,-0.25,-1.4,0.0,0.34140791993710234,0.5783946275254666,0.2509014125059823,0.9347955095896678,2.4291116664518215,3,11,6,1717.07,11,80.81,78.83,81.31,81.29,0.9697379751506949,1.4260902262246042,340,5.831882477283517,0.09090909090909091,1.9459101490553132,6,22,1761.16,6,85.24,85.72,84.39,84.78,1.0110875206416607,0.6836909633257792,1000,6.90875477931522,0.16666666666666666,3.1354942159291497,-4.429999999999993,-6.890000000000001,-3.0799999999999983,-3.489999999999995,-660,-0.07575757575757575,-1.1895840668738364,3.0,0.4,1.0,1.0,2.5,0.4,0.9,0.8611111111111112,1.6,0.4,0.8,0.75,1.6,1.2,0.65,0.6282051282051283,D,1,1,0,2
2022-12-09,Netherlands,Argentina,True,FIFA World Cup,1.0,2026.2,1983.2,43.0,0.5615679389736461,0.4384320610263539,0.30000000000000004,0.050000000000000044,0.28636363636363626,1.0,-0.19999999999999996,0.44744688373386443,0.44744688373386443,0.3288296743992033,2.0,2.0,1,7,10,1757.87,7,83.2,80.93,83.63,84.01,0.963337697893108,1.6793252613276926,720,6.580639137284949,0.14285714285714285,2.3978952727983707,3,18,1874.81,3,84.24,84.97,83.57,83.76,1.0144460362941738,0.7594076639065482,570,6.3473892096560105,0.3333333333333333,2.9444389791664403,-1.039999999999992,-4.039999999999992,0.060000000000002274,0.25,150,-0.19047619047619047,-0.5465437063680696,1.0,0.6,0.6,0.6,1.1,0.4,0.7,0.6984536082474228,2.0,0.4,0.9,0.8863636363636362,2.0,0.7,0.75,0.7660818713450291,D,2,2,0,4
2022-12-10,Morocco,Portugal,True,FIFA World Cup,1.0,1858.2,2012.1,-153.89999999999986,0.29195259292025505,0.7080474070797449,0.20000000000000007,0.0,0.2297371303395399,-0.8,-0.6,0.5378104544578374,0.4621895455421627,0.2177202498522094,0.7928341629405801,0.20716583705941993,2,8,6,1756.21,8,80.56,78.97,78.23,82.18,0.9609394013141883,2.0997698286558326,310,5.739792912179234,0.125,1.9459101490553132,5,8,1763.83,5,83.74,82.45,86.12,82.24,1.0025535019455254,2.182025053323941,850,6.7464121285733745,0.2,2.1972245773362196,-3.1799999999999926,-3.480000000000004,-7.890000000000001,-0.05999999999998806,-540,-0.07500000000000001,-0.25131442828090633,2.0,1.0,0.6,0.6136363636363636,2.0,0.8,0.65,0.6646341463414634,1.2,0.4,0.8,0.8433734939759036,1.3,0.9,0.65,0.7177914110429447,H,1,0,1,1
2022-12-10,England,France,True,FIFA World Cup,1.0,1966.7,1994.2,-27.5,0.46050675852731204,0.539493241472688,0.09999999999999998,0.050000000000000044,0.04409672830725464,1.0,0.3999999999999999,0.44740824331298223,0.5525917566870179,0.22370412165649112,1.0,2.0,1,4,16,1825.97,4,84.06,85.32,85.54,81.18,1.0509977827050996,2.456203031781639,1300,7.170888478512505,0.25,2.833213344056216,1,16,1877.32,1,84.99,86.44,82.82,84.39,1.024291977722479,1.815296119094625,1280,7.155396301896734,1.0,2.833213344056216,-0.9299999999999926,-1.1200000000000045,2.720000000000013,-3.2099999999999937,20,-0.75,0.0,1.6,0.8,0.6,0.631578947368421,2.1,0.9,0.75,0.7205882352941178,2.6,1.2,0.7,0.6756756756756757,1.9,0.7,0.8,0.7804054054054053,A,1,2,-1,3
2022-12-13,Argentina,Croatia,True,FIFA World Cup,1.0,1986.9,1893.2,93.70000000000005,0.6316683079853761,0.3683316920146239,0.0,0.15000000000000002,0.0488372093023256,0.19999999999999996,0.4,0.5379153342185925,0.46208466578140744,0.21766049403226653,2.379311535937399,0.620688464062601,2,3,18,1874.81,3,84.24,84.97,83.57,83.76,1.0144460362941738,0.7594076639065482,570,6.3473892096560105,0.3333333333333333,2.9444389791664403,11,6,1717.07,11,80.81,78.83,81.31,81.29,0.9697379751506949,1.4260902262246042,340,5.831882477283517,0.09090909090909091,1.9459101490553132,3.4299999999999926,6.140000000000001,2.259999999999991,2.469999999999999,230,0.2424242424242424,0.998528830111127,1.2,0.4,0.7,0.6511627906976744,1.4,1.2,0.6,0.5723270440251572,1.4,0.8,0.7,0.7,1.2,0.4,0.75,0.7461928934010152,H,3,0,3,3
2022-12-14,France,Morocco,True,FIFA World Cup,1.0,2021.8,1900.7,121.09999999999991,0.6675461863769211,0.3324538136230789,-0.19999999999999996,0.09999999999999998,-0.2325581395348837,0.5999999999999999,0.6000000000000001,0.5527465691751705,0.4472534308248295,0.22362671541241474,2.0,0.0,1,1,16,1877.32,1,84.99,86.44,82.82,84.39,1.024291977722479,1.815296119094625,1280,7.155396301896734,1.0,2.833213344056216,8,6,1756.21,8,80.56,78.97,78.23,82.18,0.9609394013141883,2.0997698286558326,310,5.739792912179234,0.125,1.9459101490553132,4.429999999999993,7.469999999999999,4.589999999999989,2.2099999999999937,970,0.875,0.8873031950009029,0.8,0.2,0.7,0.7325581395348837,1.2,0.9,0.6,0.6626506024096385,1.4,0.8,0.5,0.5,2.0,0.9,0.7,0.6470588235294118,H,2,0,2,2
2022-12-17,Croatia,Morocco,True,FIFA World Cup,1.0,1854.6,1870.8,-16.200000000000045,0.476703206747444,0.5232967932525561,-0.20000000000000007,-0.04999999999999993,-0.20000000000000007,0.19999999999999996,0.39999999999999997,0.5009349404683305,0.40513942666419145,0.2964953461995737,1.0098559436808467,0.5049279718404234,2,11,6,1717.07,11,80.81,78.83,81.31,81.29,0.9697379751506949,1.4260902262246042,340,5.831882477283517,0.09090909090909091,1.9459101490553132,8,6,1756.21,8,80.56,78.97,78.23,82.18,0.9609394013141883,2.0997698286558326,310,5.739792912179234,0.125,1.9459101490553132,0.25,-0.14000000000000057,3.0799999999999983,-0.8900000000000006,30,-0.03409090909090909,0.0,1.0,0.2,0.8,0.8,1.2,0.7,0.7,0.7692307692307693,1.2,0.6,0.6,0.6,1.2,0.8,0.65,0.6234567901234568,H,2,1,1,3
2022-12-18,Argentina,France,True,FIFA World Cup,1.0,2025.6,2051.8,-26.200000000000273,0.4623664778829338,0.5376335221170663,0.0,0.0,-0.013636363636363669,0.0,0.3999999999999999,0.4350509198551485,0.4619964459272084,0.3204780941452174,3.0000000000000004,3.2074357790130756,2,3,18,1874.81,3,84.24,84.97,83.57,83.76,1.0144460362941738,0.7594076639065482,570,6.3473892096560105,0.3333333333333333,2.9444389791664403,1,16,1877.32,1,84.99,86.44,82.82,84.39,1.024291977722479,1.815296119094625,1280,7.155396301896734,1.0,2.833213344056216,-0.75,-1.4699999999999989,0.75,-0.6299999999999955,-710,-0.6666666666666667,0.1112256351102241,1.6,0.8,0.6,0.6136363636363636,1.9,0.8,0.7,0.6619718309859154,1.6,1.2,0.6,0.6,1.3,0.6,0.7,0.7,D,3,3,0,6
2023-01-09,Iraq,Saudi Arabia,False,Gulf Cup,0.45,1572.4,1641.8,-69.39999999999986,0.5439234271288117,0.4560765728711883,-0.5,-0.04999999999999999,-0.6590909090909091,-0.6,2.1999999999999997,0.3869935561553704,0.42815157283261523,0.33404386541561293,0.8942963805296045,1.0569711603749496,5,57,1,1447.0,39,70.2,71.16,69.09,70.18,1.013964092333998,1.0354870029765348,15,2.772588722239781,0.017543859649122806,0.6931471805599453,61,6,1421.0,41,75.74,75.38,76.06,74.85,1.0070808283233132,0.6065476073648342,55,4.02535169073515,0.01639344262295082,1.9459101490553132,-5.539999999999992,-4.219999999999999,-6.969999999999999,-4.6699999999999875,-40,0.0011504170261719855,-1.252762968495368,0.6,0.6,0.5,0.6590909090909091,0.4,0.8,0.35,0.4537037037037038,0.0,2.8,0.0,0.0,0.3,1.6,0.3,0.1879699248120301,H,2,0,2,2
2023-01-16,Iraq,Qatar,False,Gulf Cup,0.45,1596.3,1521.1,75.20000000000005,0.7327328140378038,0.26726718596219623,-0.19999999999999998,0.04999999999999999,-0.12295081967213117,-0.6,0.6000000000000001,0.45418658522561883,0.4430318744394863,0.272657315036854,0.8349711713472883,1.168283251010976,6,57,1,1447.0,39,70.2,71.16,69.09,70.18,1.013964092333998,1.0354870029765348,15,2.772588722239781,0.017543859649122806,0.6931471805599453,55,1,1454.0,38,72.65,75.52,71.59,70.64,1.0690826727066818,2.587205699849418,18,2.9444389791664403,0.01818181818181818,0.6931471805599453,-2.450000000000003,-4.359999999999999,-2.5,-0.45999999999999375,-3,-0.0006379585326953749,0.0,0.6,1.6,0.3,0.17213114754098363,0.8,1.7,0.25,0.19117647058823534,0.0,2.2,0.1,0.04918032786885246,0.3,1.6,0.3,0.18796992481203006,H,2,1,1,3
2023-01-28,United States,Colombia,False,Friendly,0.3,1772.6,1847.9,-75.30000000000018,0.535486393376572,0.464513606623428,0.0,0.09999999999999998,0.284608378870674,-0.6000000000000001,-0.4,0.3730940367637705,0.5355912432702925,0.27786173834782224,0.7393086594943379,3.102052353716076,3,16,11,1675.7,15,,,,,,,250,5.5254529391317835,0.0625,2.4849066497880004,13,6,1693.09,12,79.68,82.37,79.35,78.43,1.0502358791278847,2.0611647192788847,380,5.942799375126701,0.07692307692307693,1.9459101490553132,,,,,-130,-0.014423076923076927,0.5389965007326871,0.8,0.8,0.5,0.30555555555555564,0.6,0.6,0.5,0.4171597633136094,0.2,0.4,0.5,0.5901639344262296,1.0,0.5,0.6,0.5864661654135338,D,0,0,0,0
2023-03-23,Argentina,Panama,False,Friendly,0.3,2027.8,1547.1,480.70000000000005,0.9658675414429638,0.03413245855703617,0.49999999999999994,0.45,0.42222222222222217,1.4,-1.6,0.5567080455934862,0.4432919544065137,0.22164597720325685,2.0,0.0,1,3,18,1874.81,3,84.24,84.97,83.57,83.76,1.0144460362941738,0.7594076639065482,570,6.3473892096560105,0.3333333333333333,2.9444389791664403,33,1,1540.64,29,71.68,71.04,71.68,72.16,0.984478935698448,0.5619015334854749,55,4.02535169073515,0.030303030303030304,0.6931471805599453,12.559999999999988,13.929999999999993,11.889999999999986,11.600000000000009,515,0.303030303030303,2.251291798606495,0.6,2.6,0.2,0.2777777777777778,0.9,2.4,0.3,0.3724832214765101,2.0,1.0,0.7,0.7,1.6,0.6,0.75,0.75,H,2,0,2,2
2023-03-24,Australia,Ecuador,False,Friendly,0.3,1676.1,1773.5,-97.40000000000009,0.5037416309309788,0.4962583690690212,0.20000000000000007,0.0,-0.008762012436404731,0.7999999999999999,0.8,0.4998323397204301,0.5001676602795698,0.19896835650304218,1.9983572910053358,1.500821354497332,2,27,6,1578.66,24,73.3,73.31,72.57,72.76,1.0075590984057174,0.3843175770115159,120,4.795790545596741,0.037037037037037035,1.9459101490553132,23,4,1596.48,21,79.42,73.4,81.21,78.83,0.9311175948243056,4.003028020553102,220,5.3981627015177525,0.043478260869565216,1.6094379124341003,-6.1200000000000045,-0.09000000000000341,-8.64,-6.069999999999993,-100,-0.006441223832528181,0.33647223662121295,0.6,0.2,0.6,0.6639344262295082,0.7,0.6,0.55,0.5225563909774436,1.4,1.0,0.8,0.6551724137931034,0.9,1.0,0.55,0.430379746835443,H,3,1,2,4
2023-03-24,Japan,Uruguay,False,Friendly,0.3,1887.6,1848.8,38.799999999999955,0.6897598946659427,0.3102401053340573,0.19999999999999996,0.15000000000000002,0.45662715517241365,0.0,0.20000000000000007,0.44363883156843537,0.41551600203198813,0.34860316741557057,1.7031904297002747,1.5367516352963013,3,18,7,1661.58,17,76.86,73.58,78.41,76.46,0.9623332461417735,2.4298765400735887,290,5.673323267171493,0.05555555555555555,2.0794415416798357,17,14,1673.07,16,82.26,82.38,83.75,80.54,1.0228457909113482,1.6107244746800498,270,5.602118820879701,0.058823529411764705,2.70805020110221,-5.400000000000006,-8.799999999999997,-5.340000000000003,-4.0800000000000125,20,-0.0032679738562091526,-0.6286086594223743,1.4,0.6,0.5,0.37931034482758624,1.2,0.8,0.5,0.3923076923076923,1.4,0.8,0.7,0.8359374999999999,1.8,1.0,0.65,0.7524271844660194,D,1,1,0,2
2023-03-24,South Korea,Colombia,False,Friendly,0.3,1763.2,1848.6,-85.39999999999986,0.5209987301318278,0.47900126986817215,-0.19999999999999996,0.0,-0.0027586206896552667,0.40000000000000013,1.0,0.4616833389509142,0.42857563553030703,0.3240288432839324,2.0,1.768232425542579,2,25,10,1589.65,23,80.06,83.51,76.56,79.68,1.048067269076305,3.481039116892159,210,5.351858133476067,0.04,2.3978952727983707,13,6,1693.09,12,79.68,82.37,79.35,78.43,1.0502358791278847,2.0611647192788847,380,5.942799375126701,0.07692307692307693,1.9459101490553132,0.37999999999999545,1.1400000000000006,-2.789999999999992,1.25,-170,-0.036923076923076927,0.45198512374305744,1.2,0.6,0.7,0.4827586206896553,0.7,0.5,0.55,0.430379746835443,1.6,1.6,0.5,0.48000000000000004,1.7,1.6,0.55,0.6054421768707483,D,2,2,0,4
2023-03-24,France,Netherlands,False,UEFA Euro qualification,0.85,2049.5,2022.5,27.0,0.6750402010402987,0.3249597989597013,-0.09999999999999998,-0.15000000000000002,-0.10638297872340419,0.19999999999999996,0.19999999999999996,0.5298004015637491,0.3488305557574917,0.28446129219449473,1.6519738711130678,0.4757494343157121,5,1,16,1877.32,1,84.99,86.44,82.82,84.39,1.024291977722479,1.815296119094625,1280,7.155396301896734,1.0,2.833213344056216,7,10,1757.87,7,83.2,80.93,83.63,84.01,0.963337697893108,1.6793252613276926,720,6.580639137284949,0.14285714285714285,2.3978952727983707,1.789999999999992,5.509999999999991,-0.8100000000000023,0.37999999999999545,560,0.8571428571428572,0.4353180712578455,1.8,0.4,0.9,0.8936170212765957,2.3,0.6,0.85,0.8678160919540231,2.0,0.6,0.8,0.7872340425531915,1.9,0.7,0.7,0.6756756756756757,H,4,0,4,4
2023-03-24,Sweden,Belgium,False,UEFA Euro qualification,0.85,1779.6,1860.0,-80.40000000000009,0.5281767831930428,0.47182321680695716,0.2,0.10000000000000003,0.08108108108108114,0.6,-0.40000000000000013,0.3907278808904005,0.49077761492307537,0.31385844463172446,0.5421991682419678,1.9156016635160644,2,38,12,1514.77,31,79.87,84.25,74.43,75.32,1.1185608072225173,5.430920732251576,140,4.948759890378168,0.02631578947368421,2.5649493574615367,9,13,1734.71,9,82.71,82.46,84.06,79.53,1.0368414434804476,2.2973100211624318,600,6.398594934535208,0.1111111111111111,2.6390573296152584,-2.839999999999989,1.7900000000000063,-9.629999999999995,-4.210000000000008,-460,-0.0847953216374269,-0.07410797215372167,0.6,1.8,0.2,0.27027027027027023,1.1,1.3,0.45,0.48344370860927155,1.2,1.4,0.4,0.35135135135135137,1.4,1.4,0.55,0.5137931034482758,A,0,3,-3,3
2023-03-25,Morocco,Brazil,False,Friendly,0.3,1839.4,2083.7,-244.29999999999973,0.30350604792688335,0.6964939520731166,-0.30000000000000004,-0.25,-0.30000000000000004,-1.7999999999999998,0.19999999999999996,0.5567906876920748,0.4432093123079251,0.22160465615396255,2.0,1.0,1,8,6,1756.21,8,80.56,78.97,78.23,82.18,0.9609394013141883,2.0997698286558326,310,5.739792912179234,0.125,1.9459101490553132,6,22,1761.16,6,85.24,85.72,84.39,84.78,1.0110875206416607,0.6836909633257792,1000,6.90875477931522,0.16666666666666666,3.1354942159291497,-4.679999999999993,-6.75,-6.159999999999997,-2.5999999999999943,-690,-0.04166666666666666,-1.1895840668738364,2.8,0.4,1.0,1.0,2.5,0.4,0.9,0.8611111111111112,1.0,0.6,0.7,0.7,1.1,0.8,0.65,0.7100591715976332,H,2,1,1,3
2023-03-25,Spain,Norway,False,UEFA Euro qualification,0.85,1938.2,1784.7,153.5,0.8114199729921958,0.18858002700780419,0.09999999999999998,0.25,0.04370327774583094,0.5999999999999999,-0.40000000000000013,0.5999683537977304,0.36665087870788216,0.21670620684832853,1.8105704846081703,0.23110404694842857,4,2,16,1876.4,2,84.31,84.06,85.96,81.55,1.030778663396689,2.2120201927951126,920,6.825460036255307,0.5,2.833213344056216,31,3,1550.94,28,82.05,84.71,81.34,77.67,1.0906398867001414,3.521065179743194,320,5.771441123130016,0.03225806451612903,1.3862943611198906,2.260000000000005,-0.6499999999999915,4.61999999999999,3.8799999999999955,600,0.467741935483871,1.4469189829363256,0.8,1.6,0.4,0.36170212765957444,1.1,1.6,0.4,0.38439306358381503,1.4,1.2,0.5,0.4054054054054054,1.4,0.9,0.65,0.6133333333333333,H,3,0,3,3
2023-03-25,Curaçao,Canada,False,CONCACAF Nations League,0.55,1472.2,1666.6,-194.39999999999986,0.36739466746852073,0.6326053325314793,0.0,-0.26666666666666666,0.1828093306288033,-0.19999999999999996,-0.6000000000000001,0.3377748376305449,0.49260750189941815,0.33850507928530954,0.5227846839312944,1.8980563892409938,3,82,0,1294.0,46,,,,,,,12,2.5649493574615367,0.012195121951219513,0.0,30,2,1556.48,27,78.82,80.96,76.66,78.52,1.031074885379521,2.1565095254446076,200,5.303304908059076,0.03333333333333333,1.0986122886681098,,,,,-188,-0.02113821138211382,-1.0986122886681098,1.0,1.6,0.4,0.20689655172413793,1.7,1.1,0.6,0.5570469798657719,0.8,1.0,0.4,0.38970588235294124,0.6666666666666666,1.0,0.3333333333333333,0.33544303797468356,A,0,2,-2,2
2023-03-28,Turkey,Croatia,False,UEFA Euro qualification,0.85,1829.1,1886.0,-56.90000000000009,0.5617096634639781,0.4382903365360219,-0.2,-0.15000000000000002,-0.30722891566265065,0.0,1.5999999999999999,0.48497902815812105,0.4680832244383714,0.23314280876451204,0.9929555269285556,1.3016684894192005,3,22,2,1599.04,20,80.6,73.08,82.57,79.88,0.9148723084626941,4.891083724492965,460,6.133398042996649,0.045454545454545456,1.0986122886681098,11,6,1717.07,11,80.81,78.83,81.31,81.29,0.9697379751506949,1.4260902262246042,340,5.831882477283517,0.09090909090909091,1.9459101490553132,-0.21000000000000796,-5.75,1.259999999999991,-1.4100000000000108,120,-0.045454545454545456,-0.8472978603872034,1.2,1.2,0.5,0.5,1.2,0.8,0.65,0.6011904761904762,1.2,2.8,0.3,0.19277108433734938,2.0,2.3,0.5,0.4638157894736841,A,0,2,-2,2
2023-03-28,South Korea,Uruguay,False,Friendly,0.3,1762.7,1852.6,-89.89999999999986,0.5145309753858346,0.4854690246141654,-0.2,-0.09999999999999998,-0.16292134831460675,0.19999999999999996,1.6,0.41756559580825126,0.4916712560946174,0.2863516067956639,0.7042241951515468,1.0447110593068167,3,25,10,1589.65,23,80.06,83.51,76.56,79.68,1.048067269076305,3.481039116892159,210,5.351858133476067,0.04,2.3978952727983707,17,14,1673.07,16,82.26,82.38,83.75,80.54,1.0228457909113482,1.6107244746800498,270,5.602118820879701,0.058823529411764705,2.70805020110221,-2.200000000000003,1.1300000000000097,-7.189999999999998,-0.8599999999999994,-60,-0.018823529411764704,-0.3101549283038394,0.8,0.6,0.5,0.5,1.3,0.4,0.6,0.5461538461538461,1.0,2.2,0.3,0.33707865168539325,1.7,1.9,0.5,0.5374149659863946,A,1,2,-1,3
2023-03-28,Japan,Colombia,False,Friendly,0.3,1883.8,1849.0,34.799999999999955,0.6848111613340985,0.3151888386659015,-0.09999999999999998,0.04999999999999993,0.24939393939393956,0.0,0.4,0.4431130439531274,0.5568869560468727,0.20874394042899158,0.9604893168700659,1.6499269005656305,3,18,7,1661.58,17,76.86,73.58,78.41,76.46,0.9623332461417735,2.4298765400735887,290,5.673323267171493,0.05555555555555555,2.0794415416798357,13,6,1693.09,12,79.68,82.37,79.35,78.43,1.0502358791278847,2.0611647192788847,380,5.942799375126701,0.07692307692307693,1.9459101490553132,-2.8200000000000074,-8.790000000000006,-0.9399999999999977,-1.970000000000013,-90,-0.021367521367521375,0.13353139262452252,1.2,0.6,0.7,0.4772727272727271,0.6,0.4,0.55,0.4236111111111111,1.2,1.0,0.6,0.7266666666666667,1.5,1.0,0.6,0.6965811965811967,A,1,2,-1,3
2023-03-28,Scotland,Spain,False,UEFA Euro qualification,0.85,1631.4,1954.7,-323.29999999999995,0.21662934980492074,0.7833706501950792,-0.19999999999999996,-0.09999999999999998,-0.09090909090909088,-0.3999999999999999,0.5999999999999999,0.4911360440130121,0.5088639559869877,0.19537554955483064,0.9188645751604837,1.0811354248395162,2,43,7,1499.92,34,77.5,73.76,79.29,77.16,0.9559357179885952,2.7891994072373767,135,4.912654885736052,0.023255813953488372,2.0794415416798357,2,16,1876.4,2,84.31,84.06,85.96,81.55,1.030778663396689,2.2120201927951126,920,6.825460036255307,0.5,2.833213344056216,-6.810000000000002,-10.299999999999997,-6.6699999999999875,-4.390000000000001,-785,-0.47674418604651164,-0.7537718023763804,1.2,0.8,0.6,0.5,1.3,0.9,0.6,0.5466666666666666,0.8,1.4,0.4,0.4090909090909091,1.1,1.6,0.5,0.48986486486486486,H,2,0,2,2
2023-03-28,Australia,Ecuador,False,Friendly,0.3,1691.0,1758.6,-67.59999999999991,0.5464926527086961,0.45350734729130393,0.09999999999999998,-0.04999999999999999,-0.055555555555555525,0.3999999999999999,0.6,0.4998323397204301,0.5001676602795698,0.19896835650304218,1.9983572910053358,1.500821354497332,2,27,6,1578.66,24,73.3,73.31,72.57,72.76,1.0075590984057174,0.3843175770115159,120,4.795790545596741,0.037037037037037035,1.9459101490553132,23,4,1596.48,21,79.42,73.4,81.21,78.83,0.9311175948243056,4.003028020553102,220,5.3981627015177525,0.043478260869565216,1.6094379124341003,-6.1200000000000045,-0.09000000000000341,-8.64,-6.069999999999993,-100,-0.006441223832528181,0.33647223662121295,0.8,0.6,0.5,0.5,0.7,0.7,0.5,0.4473684210526315,1.2,1.2,0.6,0.4444444444444445,0.9,1.2,0.45,0.30379746835443033,A,1,2,-1,3
